parcel_id,ai_review_score,investment_category,manual_review_flag,recommendation,development_opportunity_flag,development_opportunity_reason,reasoning_summary,key_risks,missing_information,next_due_diligence_step,confidence_level
08300-93-04-02320,6.2,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-profile investment elsewhere in East Tulsa.,"The parcel at 3311 E 5 PL S in Tulsa is a residential improvement (R IMP) lot in the City of Tulsa with a complete address, clear legal description (LT 18 BLK 2, CHULA VISTA FIRST ADDN), and high extraction/data confidence. The bid cost of 6,169.38 is moderate for a usable residential parcel, and rule-based scoring places it in a Mid Investment category. However, the ZIP code and surrounding value context are unknown, and there is no confirmed overlap with the cited Meta/Fair Oaks development, limiting clear upside from nearby large-scale investment.","ZIP code and neighborhood value context are unknown; surrounding value signal is Unknown; no clear development overlap with the Meta data center project; crime risk is Unknown; only basic property type information (R IMP) is available with no condition or structure details, creating uncertainty about actual usability and required rehab or demolition costs.","Exact ZIP code; neighborhood and comparable value context; details on existing improvements (structure size, condition, occupancy, code violations); zoning specifics beyond generic R IMP classification; any liens or encumbrances beyond tax status; utility access and infrastructure condition.","Confirm the precise ZIP and neighborhood context, then pull county/municipal records to verify structure details, zoning, and any code or lien issues; follow with a quick market check on nearby residential values and rents to determine whether the 6,169.38 bid aligns with realistic exit or hold scenarios.",High
74965-94-20-07530,6.2,Mid Investment,True,Research First,False,"No street, corridor, neighborhood, or ZIP overlap found",AI review failed validation; fallback rule-based review used.,ZIP unknown; development upside not clearly supported; no clear development overlap,reasoning_summary not grounded enough,"Drive-by, title review, and neighborhood verification",High
34600-93-25-02750,6.0,Mid Investment,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear street, neighborhood, or ZIP overlap with this Regency Park West residential parcel, so local development upside is not clearly supported.","Residential improved parcel (R HS IMP) in the City of Tulsa with a complete address and clear legal description (LT 20 BK 3, Regency Park West). Bid cost is relatively modest at 6,246.97, and data confidence is high. However, ZIP and surrounding value signals are unknown, and there is no clear match to the major Meta/Fair Oaks development. These factors support a mid-tier investment rating but justify manual review due to low bid and strong property clarity.",Unknown ZIP and surrounding value; no clear development overlap or documented upside from nearby projects; crime risk and neighborhood quality unknown; owner listed as Unknown may complicate title or notification history.,Exact ZIP code; neighborhood and surrounding property values; physical condition of improvements; occupancy status; detailed title history and any liens beyond tax delinquency; local crime and code enforcement records.,"Confirm parcel location and ZIP in county GIS, then pull recent sales and assessed values for Regency Park West Block 3 to benchmark potential value versus the 6,246.97 bid; follow with a title search and, if feasible, a drive-by or street-level imagery review to assess structure condition and neighborhood stability.",High
45350-94-06-06870,6.1,Mid Investment,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park shows strong industrial momentum in East Tulsa, but there is no clear street, corridor, neighborhood, or ZIP overlap with 10620 E ADMIRAL PL N, so direct development upside is not supported.","The parcel at 10620 E ADMIRAL PL N (LT 7 BK 1, Wagon Wheel Addn, City of Tulsa) has a clear address, high extraction confidence, and a modest bid cost of 6,267.37 for an R IMP (residential improvement) property, which supports preliminary interest. Rule-based scoring places it in a mid investment range, with no major data quality issues but also no confirmed surrounding value or crime data. Development intelligence for the Meta Tulsa Data Center is high-level and not clearly tied to this specific location, so it does not materially raise the priority but does indicate some broader East Tulsa momentum.","ZIP code is unknown; no clear evidence of nearby public or private investment directly tied to this parcel; surrounding value and crime risk are both unknown; the improvement type and condition are not described beyond R IMP; owner name is unknown, which may complicate title and notification steps.","Exact ZIP code; detailed location context within Tulsa (neighborhood, corridor); any structure details (size, age, condition, occupancy); surrounding land use and comparable values; crime and code enforcement history; confirmation of proximity, if any, to the Fair Oaks Innovation Park area.","Verify the precise location and ZIP for 10620 E ADMIRAL PL N, then pull parcel maps, aerial imagery, and local zoning/land-use data to confirm the nature and condition of the residential improvement and its relationship, if any, to the Fair Oaks/Fair Oaks Innovation Park area.",High
36525-94-02-00450,6.2,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level industrial momentum in East Tulsa.,"The parcel at 142 S 169 AV E in Tulsa is a residential improved property (R HS IMP) with a moderate bid cost of 6,294.01 and clear legal description (LT 15 BLK 2, ROSE DEW ADDN, CITY OF TULSA). Address and parcel data quality are strong and extraction confidence is high, supporting basic usability. Rule-based scoring of 6.2 places it in a mid-range opportunity: some potential upside due to low entry cost and clarity, but important context such as ZIP code, surrounding values, and crime risk are unknown. Development intelligence references a large Meta data center project in East Tulsa, but there is no street, corridor, neighborhood, or ZIP overlap, so it does not materially upgrade this parcel’s priority.","ZIP code and neighborhood context are unknown; surrounding property values and crime risk are not provided; development upside is not clearly supported due to lack of overlap with the cited Meta data center project; residential condition, occupancy, and any code or lien issues are unknown; bid cost, while moderate, may still be high relative to these uncertainties.",Exact ZIP code; neighborhood and school context; current structure condition and occupancy status; any additional liens or code violations beyond tax status; recent comparable sales or assessed values in ROSE DEW ADDN; proximity to employment centers or amenities; crime statistics.,"Verify the exact location and ZIP for 142 S 169 AV E, then pull county records for structure details, assessed value, and any additional liens or code issues; follow with a drive-by or photo-based condition check and basic comp analysis within ROSE DEW ADDN to determine whether the 6,294.01 bid is discounted relative to local land and improved residential values.",High
31100-93-02-05790,6.2,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level industrial momentum in East Tulsa.,"The parcel at 538 S 79 AV E in Tulsa is a residential improvement (R IMP) lot in PAMELA ACRES with a bid cost of 6,328.03. Address and parcel data quality are strong and extraction confidence is high, supporting basic usability. The rule-based system assigns a 6.2 Mid Investment score, reflecting moderate upside potential but with notable gaps such as unknown ZIP and no clear supporting development or surrounding value data. Given the relatively modest bid and clear property identification, it merits manual review but cannot be elevated to Good Investment based on current information.","ZIP code is unknown, limiting precise location and comp analysis; no clear overlap with the major Meta/Fair Oaks development, so broader industrial momentum may not translate into direct value uplift; surrounding value and crime risk are unknown; owner name is listed as Unknown, which may complicate title or notification steps; development signal is Low, reducing confidence in near-term appreciation from public/private projects.",Exact ZIP code and more precise neighborhood context; any information on surrounding property values or land use; crime and livability indicators; confirmation of current occupancy/condition of the residential improvement; verification of ownership and any liens or encumbrances beyond the tax issue.,"Confirm the exact ZIP and map the parcel within Tulsa to understand neighborhood context, then pull recent sales or assessed values for comparable residential properties in PAMELA ACRES or the immediate area to gauge whether the 6,328.03 bid is supported by likely resale or rental value.",High
26390-94-16-15330,6.2,Mid Investment,True,Research First,False,"No street, corridor, neighborhood, or ZIP overlap found",AI review failed validation; fallback rule-based review used.,ZIP unknown; development upside not clearly supported; no clear development overlap,reasoning_summary not grounded enough,"Drive-by, title review, and neighborhood verification",High
82170-84-21-72600,6.2,Mid Investment,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park shows strong regional investment momentum, but there is no clear geographic match or overlap with this Broken Arrow residential parcel, so direct development upside is uncertain.","Residential improved parcel (R HS IMP) in Broken Arrow with clear address and legal description in Wolf Creek Estates VI. Bid cost is relatively modest at 6,384.77, and data confidence is high. However, ZIP and surrounding value context are unknown, and the only cited development (Meta data center at Fair Oaks Innovation Park) has no clear location overlap, limiting confirmed upside. Overall signals support a mid-tier investment profile that merits manual review rather than immediate rejection or promotion as a strong buy.",Unknown ZIP and surrounding value; no clear overlap with major cited development; crime risk unknown; limited context on property condition despite being classified as improved residential; potential title or owner issues given owner name is unknown.,Exact ZIP code; neighborhood and surrounding property values; physical condition of improvements; occupancy status; detailed title history and liens; local crime and school quality indicators; proximity to employment centers and amenities beyond the generic city reference.,"Verify parcel location and ZIP in county GIS, pull recent comparable sales and assessed values for Wolf Creek Estates VI, confirm structure type and condition via street-level imagery or inspection, and run a title and lien check to clarify ownership and encumbrances before bidding.",High
03312-03-20-04220,6.2,Mid Investment,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear street, neighborhood, or ZIP overlap with 2645 N LEWIS AV E; development signal is explicitly Low despite high project investment.","Parcel 03312-03-20-04220 at 2645 N LEWIS AV E in the City of Tulsa has high data confidence, a complete address, and strong property clarity. The bid cost of 6,391.36 is moderate for a C IMP (improved commercial) classification, which can justify deeper review despite unknown ZIP and surrounding value. Rule-based scoring of 6.2 and a Mid Investment category reflect some potential upside but with notable information gaps and no confirmed nearby development boost.","ZIP and surrounding value are unknown; no clear overlap with major development areas; crime risk is unknown; current use, condition, and income potential of the C IMP asset are not described; owner name is unknown, which may complicate title and occupancy assessment.","Exact ZIP code; details on structure type, size, and condition; current occupancy and tenant status; surrounding property values and land use context; crime and neighborhood stability indicators; any code violations or liens beyond the tax issue.","Verify the precise location and ZIP, pull county assessor records for building details and valuation, and review aerial/street imagery to confirm commercial use, condition, and surrounding context before deciding on bidding strategy.",High
61375-14-30-06240,6.2,Mid Investment,True,Research First,False,Matched development (Meta Tulsa Data Center at Fair Oaks Innovation Park) has no clear geographic overlap with this Owasso parcel; development signal is explicitly Low.,"The parcel at 901 N ELM ST E in Owasso is a residential improvement (R IMP) lot with a relatively low bid cost of 6,394.30 and high extraction/data confidence. Address and parcel data are clear, and the property size is specified in the raw text (10,008), supporting basic usability. However, the ZIP code and surrounding value context are unknown, and there is no confirmed overlap with the cited Meta data center development, limiting clear upside from nearby investment. These factors support a mid-tier investment profile that still merits manual review due to low entry cost and strong data clarity.",Unknown ZIP and surrounding value; no clear development overlap or documented upside from nearby projects; crime risk unknown; only basic legal description (LT 11 BLK 1 CITY OF OWASSO | SMITHVIEW) without further context on neighborhood quality or existing structure condition.,Exact ZIP code; condition and specifics of the residential improvement; neighborhood and surrounding property values; local crime and school context; any code violations or liens beyond tax status; confirmation of utilities and access details.,"Verify the exact ZIP and map the parcel within Owasso to assess neighborhood quality and comps, then confirm the nature and condition of the residential improvement and check for any additional liens or code issues beyond the tax delinquency.",High
04025-93-15-00650,6.2,Mid Investment,True,Research First,False,No Clear Match to the Meta Tulsa Data Center at Fair Oaks Innovation Park; development signal explicitly rated Low despite high-profile project elsewhere in East Tulsa.,"Residential improved parcel (R HS IMP) at 5790 E 26 ST S in the City of Tulsa with clear lot/block description (LT 3 BLK 3, BOMAN ACRES) and high extraction confidence. Bid cost of 6416.85 is moderate for an improved residential property, and address quality and property clarity are both strong. Rule-based score of 6.2 places it in a mid-range investment category, with no confirmed overlap with major development areas and unknown surrounding value and crime risk. These factors justify manual review but not a strong investment rating at this stage.",ZIP code and surrounding value are unknown; no clear development overlap with the cited Meta data center project; development upside not clearly supported; crime risk estimate unknown; bid may be high relative to uncertainty about neighborhood quality and current condition of the residential improvement.,Exact ZIP code; neighborhood and surrounding property values; condition and age of the residential improvement; occupancy status; detailed crime and school context; confirmation of any nearby public or private investment specific to BOMAN ACRES or the immediate corridor.,"Manually verify neighborhood quality and comparable property values around 5790 E 26 ST S in BOMAN ACRES, confirm the property’s physical condition and occupancy, and obtain ZIP and local market data to reassess whether the 6416.85 bid is attractive relative to likely resale or rental value.",High
45625-93-21-16710,6.2,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high project investment.,"Parcel 45625-93-21-16710 at 3518 S SANDUSKY AV E in Tulsa has a complete address, clear residential improved (R HS IMP) classification, and a moderate bid cost of 6,474.68, which supports preliminary interest. Rule-based scoring places it in a Mid Investment category with strong property clarity and high data confidence. However, the ZIP is unknown and there is no confirmed surrounding value or crime data, so upside and risk are not well quantified. Development intelligence for the Meta data center in East Tulsa shows no street, corridor, neighborhood, or ZIP overlap, so it does not materially enhance this parcel’s priority.",Unknown ZIP and surrounding value; no crime risk estimate; no clear overlap with major development activity; only partial legal description provided; residential improvements may require condition assessment that is not available from current data.,Exact ZIP code; neighborhood and surrounding property values; structure details and condition for the residential improvement; confirmation of lot dimensions and full legal description; local crime and code enforcement history; any existing liens or occupancy status.,"Verify full legal description and GIS location for 3518 S SANDUSKY AV E, confirm ZIP and neighborhood context, and pull recent comparable sales and rent data to assess whether the 6,474.68 bid aligns with local residential land and improved property values.",High
23600-93-24-15470,6.2,Mid Investment,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear street, neighborhood, or ZIP overlap with this parcel; development signal is Low despite high project momentum.","Parcel 23600-93-24-15470 at 8149 E 31 CT S in Tulsa is a residential improved (R HS IMP) lot in Longview Acres 3rd Addn with clear legal description and complete address. The bid cost of 6,496.28 is moderate for an improved residential parcel, and rule-based scoring (6.2) places it in a mid-range opportunity band. Data quality is high and property clarity is strong, but the ZIP is unknown and there is no confirmed surrounding value or crime context. Development intelligence from the Meta Tulsa Data Center is not location-matched, so it does not materially raise this parcel’s priority. Overall, the combination of a modest bid, clear parcel data, and improved residential status makes it a solid candidate for manual review, but not yet a clearly strong investment.",Unknown ZIP code and surrounding value; no clear overlap with major development activity; crime risk estimate unknown; only basic property type information (R HS IMP) without structure details or condition; bid may be high relative to these uncertainties.,"Exact ZIP code; neighborhood and surrounding property values; structure details (size, age, condition, occupancy); zoning specifics beyond R HS IMP label; any code violations or liens beyond tax status; crime and school context.","Confirm exact ZIP and map the parcel within Longview Acres 3rd Addn, then pull county assessor records for structure details, recent valuations, and any liens or code issues to determine whether the 6,496.28 bid is justified relative to likely resale or rental value.",High
10800-93-01-04840,5.7,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level industrial momentum in East Tulsa.,"The parcel at 49 S 85 AV E in Tulsa has a complete address, clear legal description (S 99 LT 1 BLK 3 CITY OF TULSA | DAY SUBURBAN ACRES), and high extraction/data confidence. The bid cost of 6,504.01 is modest, and the property type is identified as B IMP, suggesting an improved property rather than raw land. However, the ZIP code and surrounding value context are unknown, and there is no clear match to the cited Meta/Fair Oaks development area. These factors support a Mid Investment classification with a recommendation for manual review rather than a clear good or bad investment call.","Unknown ZIP and surrounding value; no clear overlap with major development activity; crime risk unknown; property type B IMP not further detailed, so current condition and usability are unclear; bid cost, while not high, is not negligible given these uncertainties.",Exact ZIP code; neighborhood and surrounding property values; current structure details and condition for the B IMP classification; zoning and permitted uses; any code violations or liens beyond tax status; crime and school context; proximity in miles to the Fair Oaks Innovation Park/Meta data center area.,"Confirm the precise location (including ZIP) and zoning, then pull recent comparable sales and rent data for DAY SUBURBAN ACRES and nearby blocks to assess value relative to the 6,504.01 bid; verify the nature and condition of existing improvements associated with the B IMP classification and check for any additional liens or code enforcement issues.",High
55980-74-05-47490,7.5,Mid Investment,True,Research First,True,"High-strength development signal tied to Meta Tulsa Data Center at Fair Oaks Innovation Park in East Tulsa, indicating significant nearby industrial and infrastructure investment momentum.","Parcel 55980-74-05-47490 at 12606 S 119 AV E has a relatively low bid cost of 6,518.27, complete address data, and strong property clarity. Rule-based scoring is 7.5 (Mid Investment) with a High development signal and Strong Match to major industrial/data center investment in Tulsa (Meta Tulsa Data Center at Fair Oaks Innovation Park). Surrounding value signal is Positive and data confidence is High, but the ZIP is unknown and specific local context for this exact lot is not provided. Overall, the combination of modest entry cost, clear parcel data, and strong nearby development momentum justifies manual review for potential upside.",ZIP code and precise neighborhood context are unknown; only basic legal description (LOT 9 BLK 1 WILLOW SPRINGS WEST ADDN) is available; relationship between this residential improvement parcel and the industrial/data center development area is not clearly defined beyond city-level overlap; crime risk is unknown.,Exact ZIP code and neighborhood profile; current property condition and use; zoning details and any restrictions in Willow Springs West Addition; confirmation of proximity and direct benefit to the Fair Oaks Innovation Park/Meta data center infrastructure improvements; comparable values and market activity for similar lots in this subdivision.,"Verify the parcel’s exact location and ZIP, then map its distance and access routes to Fair Oaks Innovation Park and the Meta Tulsa Data Center; confirm zoning and allowable uses for LOT 9 BLK 1 WILLOW SPRINGS WEST ADDN; obtain recent sales or assessed values for nearby properties to gauge whether the 6,518.27 bid is favorable relative to local market and any uplift from the industrial development.",High
45575-93-04-21370,5.8,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level industrial momentum in East Tulsa.,"The parcel at 234 S INDIANAPOLIS AV E in the City of Tulsa has high data confidence, a complete address, and a clear legal description (LT 8 BLK 12, WALNUT PARK ADDN, CITY OF TULSA). The bid cost of 6,542.71 is modest, aligning with the rule-based Mid Investment score of 5.7. However, the ZIP is unknown and there is no clear match to the cited Meta/Fair Oaks development, so broader upside from that project is not well supported. Overall, the combination of usable parcel/address data, clear property type (R IMP), and manageable bid level makes it a reasonable candidate for manual review, but not a clear high-priority or Good Investment without further neighborhood and value checks.","Unknown ZIP and surrounding value; no confirmed development overlap with the Meta Tulsa Data Center; limited context on neighborhood quality, crime, and market values; property condition is unknown despite being classified as R IMP; bid, while not high, is not negligible relative to these uncertainties.",Exact ZIP code; neighborhood and comparable property values; current structure condition and occupancy status; any code violations or liens beyond tax; crime and nuisance profile for the immediate area; zoning specifics and any local restrictions within WALNUT PARK ADDN.,"Verify the precise location and ZIP, then pull recent sales and assessed values for similar residential improved lots in WALNUT PARK ADDN and nearby blocks along S INDIANAPOLIS AV E to confirm that the 6,542.71 bid is supported by land and improvement value; follow with a basic exterior condition check and lien/code enforcement search.",High
99301-93-01-11400,5.8,Mid Investment,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park shows strong industrial momentum in East Tulsa, but there is no clear street, corridor, neighborhood, or ZIP overlap with this parcel, so direct development upside cannot be assumed.","The parcel at 9201 E ADMIRAL CT N in Tulsa has a clear address, high extraction confidence, and is classified as C IMP (improved commercial) with a modest bid cost of 6,555.34 for approximately 0.56 acres, suggesting potentially favorable price per parcel for a commercial asset. Rule-based scoring places it in the Mid Investment range, with strong property clarity and complete address data but unknown ZIP and surrounding value. Development intelligence indicates major investment at the Meta Tulsa Data Center in East Tulsa, yet there is no clear locational match to this parcel, so only general area momentum can be inferred, not direct spillover. These factors make the property suitable for manual review but not yet a clear strong investment.","ZIP code and precise market context are unknown; no confirmed proximity to the Meta/Fair Oaks Innovation Park development; surrounding property values and crime risk are unknown; commercial use viability and current improvements are unspecified; bid cost, while not high, is material relative to these uncertainties.","Exact ZIP code; confirmation of proximity to Fair Oaks Innovation Park or other industrial corridors; details on existing commercial improvements (building size, condition, use); zoning specifics; access/visibility from major roads; surrounding land use and comparable values; environmental or title issues beyond tax status.","Verify the parcel’s exact location and ZIP, then map it relative to Fair Oaks Innovation Park and major East Tulsa corridors; obtain zoning and current use details, plus any building/improvement data, to assess commercial viability and resale/rent potential before bidding.",High
20300-92-03-06160,6.1,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level industrial momentum in East Tulsa.,"Parcel 20300-92-03-06160 at 1704 W RECONCILIATION is a residential improvement (R IMP) in the City of Tulsa with a complete address and strong property clarity. The bid cost is relatively modest at 6,557.34, and rule-based scoring places it in a Mid Investment category. However, ZIP and detailed surrounding value indicators are unknown, and there is no clear match to the cited Meta/Fair Oaks development area, limiting development-driven upside. The combination of usable address/parcel data, residential improvement classification, and manageable bid level makes it a reasonable candidate for manual review, but not a clear Good Investment based on current information.",Unknown ZIP and surrounding value; no clear development overlap with the Meta Tulsa Data Center project; development signal is Low; crime risk and neighborhood quality are unknown; upside case cannot be validated from available data.,Exact ZIP code; neighborhood and surrounding property values; condition and specifics of the residential improvement; crime and code enforcement history; occupancy status; any liens or encumbrances beyond tax delinquency.,"Confirm precise location and ZIP, then pull neighborhood sales/rent comps and any available condition or code enforcement data for 1704 W RECONCILIATION in Irving Place, City of Tulsa, to validate whether the residential improvement and area fundamentals justify the 6,557.34 bid level.",High
17925-92-04-03930,5.7,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is Low despite high-level city investment momentum.,"The parcel at 328 S 46 AV W in Tulsa is a residential improvement (R IMP) lot in the Hayden-Lewis Addition with a complete address, clear legal description (LOT 6 BLK 6), and high extraction confidence. The bid cost of 6,595.34 is modest for an improved residential parcel, and the rule-based system assigns a Mid Investment score of 5.7 with strong property clarity and complete address data. However, the ZIP code and surrounding value context are unknown, and there is no clear match to the cited Meta/Fair Oaks development, limiting confirmed upside from nearby large-scale investment.","Unknown ZIP and surrounding value; no clear development overlap with the Meta Tulsa Data Center project; crime risk and neighborhood quality are unknown; only basic valuation context is available (8,400 reference in raw text) with no confirmation of current market value or condition of improvements.",ZIP code; detailed neighborhood and surrounding property values; condition and type of the residential improvement; current occupancy or code enforcement status; precise distance from major employment or redevelopment nodes; any liens or additional encumbrances beyond tax status.,"Confirm the exact ZIP and map the parcel within Tulsa to assess neighborhood context and comparable values, then verify the nature and condition of the residential improvement (structure type, habitability, and any code issues) before evaluating whether the 6,595.34 bid aligns with realistic resale or rental potential.",High
98210-82-10-15720,4.2,Mid Investment,True,Research First,False,Insufficient overlap data,AI review failed validation; fallback rule-based review used.,ZIP unknown; development upside not clearly supported; no clear development overlap; address not fully verified,reasoning_summary not grounded enough,"Drive-by, title review, and neighborhood verification",Medium
90329-03-29-41780,7.5,Mid Investment,True,Research First,True,"High-confidence match to the Tulsa Market District / NOMA residential hub corridor with a High investment signal, indicating active multifamily/mixed-use revitalization and improved surrounding value near N Harvard Ave.","The parcel at 1504 N HARVARD AV E has a clear address and legal description, is classified as C IMP (improved commercial), and carries a relatively modest bid cost of 6,614.00. Rule-based scoring is 7.5 (Mid Investment) with strong property clarity and a High development signal tied to the Tulsa Market District / NOMA residential hub, suggesting nearby revitalization and positive surrounding value. The combination of low entry cost, usable address/parcel data, and strong nearby development activity makes it a strong candidate for manual review despite some missing details.","ZIP code is unknown, limiting precise locational and comparables analysis; property type is only broadly identified as C IMP without detail on structure condition, size, or current use; ownership listed as Unknown may indicate potential title or notification complexities; no crime or neighborhood risk data is available.","Exact ZIP code; detailed site and building characteristics (square footage, year built, current use, occupancy, condition); zoning designation and any use restrictions; confirmation of access, utilities, and parking; title status, liens, and any code enforcement issues; more granular neighborhood and crime data.","Verify zoning and allowed uses for the parcel at 1504 N HARVARD AV E, then obtain county records or on-the-ground information on existing improvements (building size, condition, current tenancy/use) and run a title and lien check, with specific attention to alignment and connectivity with the Tulsa Market District / NOMA corridor activity.",High
78540-84-14-02370,6.1,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this Broken Arrow residential parcel; development signal is explicitly Low despite high-level regional investment momentum.,"Residential improved parcel in Broken Arrow (LT 1 BLK 3, BROKEN ARROW HGTS 3RD ADDN) with complete address and strong property clarity, offered at a relatively modest bid cost of 6,614.67. Rule-based system scores it as Mid Investment with high data confidence. However, ZIP is unknown and surrounding value and crime risk are unknown, limiting conviction. Development intelligence references a large Meta data center project in East Tulsa with no clear match to this location, so it does not materially raise this parcel’s priority. Overall, the combination of low bid, clear residential use, and solid data quality makes it a reasonable candidate for manual review, but not a clear Good Investment based on available information.",Unknown ZIP code and surrounding value; no clear development overlap to support appreciation; crime risk estimate unknown; owner listed as Unknown may indicate title or contact complexity; only basic legal description and no condition or occupancy data for the residential improvement.,Exact ZIP code; neighborhood and surrounding property value context; physical condition and age of the residential improvement; occupancy status; any code violations or liens beyond the tax issue; precise distance and connectivity to major employment or development nodes; utility and infrastructure details.,"Confirm parcel location and ZIP in county GIS, then pull neighborhood sales and rent comps for Broken Arrow Heights 3rd Addn area, along with any code enforcement or lien records, to assess realistic exit value versus the 6,614.67 bid and determine whether the improved residential structure is habitable or requires major rehab.",Medium
61975-91-12-03150,5.8,Mid Investment,True,Research First,False,Matched development (Meta Tulsa Data Center at Fair Oaks Innovation Park) has no clear geographic overlap with this Sand Springs parcel; development signal is explicitly Low.,"The parcel at 908 E FOREST DR N in the Oak Park Addition of Sand Springs has a clear address, clear legal description (LT 11 BLK 7 CITY OF SAND SPRINGS | OAK PARK ADDN), and a relatively modest bid cost of 6681.26. Rule-based scoring places it in the Mid Investment range with strong property clarity and complete address data, but the ZIP is unknown and surrounding value and crime risk are unknown. Development intelligence references a large Meta data center project in East Tulsa with high investment momentum, but there is no street, neighborhood, or ZIP overlap, so it does not materially enhance this parcel’s priority. Overall, the combination of low bid, clear parcel data, and lack of clear downside from the available information makes it a reasonable candidate for manual review, but not a clearly strong investment without further due diligence.","ZIP code is unknown; surrounding value and crime risk are unknown; no confirmed development or infrastructure improvements near this specific Sand Springs location; owner name listed as Unknown; development match is explicitly No Clear Match, so broader Tulsa industrial momentum may not translate into local upside for this parcel.",Exact ZIP code; current land use and structure condition for this R IMP property; surrounding property values and market demand in the Oak Park Addition of Sand Springs; local crime and nuisance factors; any code violations or liens beyond the tax issue; zoning specifics and allowable uses.,"Verify the parcel’s exact ZIP and map the lot within the Oak Park Addition in Sand Springs, then pull local sales/comparable values and confirm current structure condition and zoning to determine whether the 6681.26 bid aligns with realistic resale or rental potential.",High
12425-92-04-02590,5.8,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level city investment momentum.,"The parcel at 137 N 44 AV W in Tulsa is a residential improvement (R IMP) lot with a bid cost of 6,690.66 and high extraction/data confidence. Address and parcel data are clear, and the property type is usable, which supports preliminary interest. However, the rule-based score is only 5.7 (Mid Investment), ZIP is unknown, surrounding value and crime risk are unknown, and there is no clear match to the major Meta/Fair Oaks development, limiting development-driven upside. These factors suggest moderate potential but warrant manual review rather than a strong automated endorsement.",Unknown ZIP code; no surrounding value data; crime risk unknown; development upside not clearly supported by the cited Meta/Fair Oaks project; bid cost may be material relative to uncertainty about neighborhood conditions and asset quality.,Exact ZIP code; neighborhood and surrounding value context; condition of the residential improvement; lot size and structure details; zoning confirmation; any liens or encumbrances beyond tax status; local crime and rental/owner-occupancy context.,"Manually verify the precise location and ZIP, confirm zoning and existing structure condition, and review neighborhood comparables and city/county records to assess whether the bid of 6,690.66 is justified given local values and risks.",High
00725-03-33-00530,5.8,Mid Investment,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low with No Clear Match.,"Residential improvement parcel at 1326 N KNOXVILLE AV E with clear address, simple legal (LT 2, ACME ACRE ADDN RESUB L41-42), and high data confidence. Bid cost of 6,743.65 is modest for an improved residential property, and rule-based system scores it as Mid Investment with strong property clarity. However, ZIP is unknown, surrounding value and crime risk are unknown, and there is no confirmed nearby development upside. These factors keep it from being classified as a Good Investment but make it a reasonable candidate for manual review given the low bid and clear parcel data.",Unknown ZIP and neighborhood context; surrounding value signal unknown; crime risk estimate unknown; no clear development overlap or documented upside; owner listed as Unknown may indicate title or notification complexities.,Exact ZIP code; neighborhood and market context; condition of the residential improvement; occupancy status; code enforcement or nuisance history; detailed title status and any liens beyond taxes; current assessed value and recent comparable sales.,"Verify parcel location and ZIP in county GIS, pull assessor record for structure details and valuation, check for additional liens or legal issues, and review neighborhood conditions and sales comps to determine whether the 6,743.65 bid aligns with realistic resale or rental potential.",High
