parcel_id,final_ai_review_score,final_investment_category,final_manual_review_flag,final_recommendation,final_development_opportunity_flag,final_development_opportunity_reason,final_reasoning_summary,final_key_risks,final_missing_information,final_next_due_diligence_step,final_confidence_level
74965-94-20-07530,5.7,Strong Manual Review Candidate,True,Research First,False,nan,"The parcel at 3123 S 121 AV E, Tulsa (R IMP, LT 14 BLK 7) has a borderline but manageable bid cost of 6234.04, complete address data (except ZIP), and strong property clarity, which together support a rule-based score of 5.7 and classification as a Strong Manual Review Candidate. However, geocoding failed and development matching shows No Clear Match with low confidence, so there is no confirmed proximity to a development project. Medium overall data confidence and unknown surrounding value and crime risk keep this from qualifying as a Good or Mid Investment at this stage, but it merits deeper manual research.",ZIP is unknown; geocoding support is weak/failed; no clear or verified development match; surrounding value and crime risk are unknown; development upside not verified despite a borderline bid price.,Exact ZIP code; reliable geocode/parcel mapping; confirmation of surrounding property values; local crime/safety context; any nearby or planned development projects; current occupancy/condition and any liens or encumbrances beyond the tax issue.,"Manually locate the parcel using county GIS or assessor records to confirm the exact location and ZIP, then check nearby sales and neighborhood conditions to assess value relative to the 6234.04 bid and verify whether any real development or infrastructure projects are actually near this address.",Medium
34600-93-25-02750,6.1,Strong Manual Review Candidate,True,Research First,False,nan,"The property at 4926 S 86 AV E (parcel 34600-93-25-02750) is a residential improved asset with complete address data, strong property clarity, and high overall data confidence. The bid cost of 6246.97 is flagged as borderline rather than clearly attractive or excessive. Rule-based scoring of 6.1 classifies it as a Strong Manual Review Candidate, but development verification shows No Clear Match and low confidence, so no development premium is justified.",Unknown ZIP; no verified development match or distance-based upside; borderline bid price; crime and surrounding value signals are unknown.,Exact ZIP code; surrounding value context; crime risk; detailed property condition and improvements; any verified nearby development or neighborhood trend data.,"Manually confirm the precise ZIP and neighborhood context for 4926 S 86 AV E, then compare the 6246.97 bid cost against local tax-auction comps and typical land/improvement values for similar residential improved parcels in that immediate area.",High
45350-94-06-06870,6.1,Mid Investment,True,Watch,False,nan,"Parcel 45350-94-06-06870 at 10620 E ADMIRAL PL N has a bid cost of 6267.37 and strong property clarity with complete address data and high extraction/data confidence, but the development match status is 'No Clear Match' with low confidence, so it is treated as a mid-tier, strong manual review candidate rather than a clear good investment.",ZIP is unknown; no verified development upside; borderline bid price signal; surrounding value and crime risk are unknown.,"Exact ZIP code; surrounding property value context; crime risk; detailed property characteristics (size, condition, use specifics).","Manually confirm ZIP and neighborhood context, verify surrounding property values and crime risk, and check for any unrecognized nearby development or infrastructure projects that could affect value.",Medium
31100-93-02-05790,6.1,Strong Manual Review Candidate,True,Research First,False,nan,"Parcel 31100-93-02-05790 at 538 S 79 AV E in Tulsa shows a bid cost of 6328.03 and is classified as R IMP with strong property clarity and high data/extraction confidence, but the development match status is No Clear Match with low development confidence. The rule-based score of 6.1 and Strong Manual Review Candidate category indicate it merits manual review, yet the Final Bid Price Signal is Borderline and the ZIP is unknown, so it cannot be treated as a good investment without further due diligence.",ZIP unknown; no verified development match or distance-based upside; borderline bid price signal; surrounding value and crime risk are both unknown.,Exact ZIP code; surrounding property value context; crime risk details; any confirmed nearby development projects; physical condition and occupancy status of the improvement.,"Manually confirm the full mailing/ZIP information and pull local sales/value comps around 538 S 79 AV E, then check county/city planning or news sources for any nearby development or zoning changes before assessing maximum bid and exit strategy.",Medium
26390-94-16-15330,5.7,Strong Manual Review Candidate,True,Research First,False,nan,"Parcel 26390-94-16-15330 at 2716 S 130 AV E in Tulsa shows a bid cost of 6353.46 and is tagged as R IMP with strong property clarity and complete address, but the development match status is No Clear Match and geocode confidence is low, yielding only medium overall data confidence and supporting a Strong Manual Review Candidate rather than a clear investment decision.",Unknown ZIP; failed geocoding and low geocode confidence; no clear or verified nearby development; surrounding value and crime risk unknown; owner name listed as Unknown.,"Exact ZIP code; reliable geocode/location verification; surrounding property value context; crime and neighborhood risk indicators; any liens, structures, or condition details beyond R IMP classification; confirmation of owner and title status.","Independently verify the precise location and ZIP via county GIS or assessor records for parcel 26390-94-16-15330, then pull full assessor and title data (including structures, occupancy, and liens) to confirm that the bid cost of 6353.46 is justified relative to local comparable values.",Medium
82170-84-21-72600,6.1,Mid Investment,True,Watch,False,nan,"The property is a residential improved parcel (R HS IMP) at 2812 S DOGWOOD AV W, Broken Arrow, OK, with a bid cost of 6384.77. Rule-based scoring (6.1) and category Strong Manual Review Candidate, combined with complete address quality, strong property clarity, and high data confidence, support manual review. However, development verification shows No Clear Match with low confidence, and surrounding value and crime risk are unknown, so it cannot be classified as a strong investment without further research.",ZIP is unknown; no verified development or surrounding value signal; crime risk estimate unknown; development match explicitly flagged as No Clear Match; bid cost is only borderline attractive per rule-based signals.,Exact ZIP code; surrounding property value context; crime and neighborhood risk indicators; any confirmed nearby development or infrastructure projects; detailed property condition and occupancy status.,"Manually confirm the precise location and ZIP for 2812 S DOGWOOD AV W, then pull local sales/value and neighborhood risk data to assess whether the borderline bid cost of 6384.77 is justified for this residential improved parcel.",High
03312-03-20-04220,6.1,Mid Investment,True,Watch,False,nan,"Rule-based score of 6.1 and category Strong Manual Review Candidate indicate it merits deeper review. The property is a C IMP asset at 2645 N LEWIS AV E with complete address, strong property clarity, and high data confidence. Bid cost of 6391.36 is flagged as Borderline, and development verification shows No Clear Match with low confidence, so development does not improve priority.",Unknown ZIP; no clear or verified development match; borderline bid price signal; surrounding value and crime risk are unknown.,Exact ZIP code; details on the commercial improvements; surrounding property values; local crime risk; any confirmed nearby development projects.,"Manually confirm the full address and ZIP, then pull local sales/rent comps and property records for this commercial parcel to assess whether the borderline bid cost of 6391.36 is justified absent verified development upside.",High
04025-93-15-00650,6.1,Strong Manual Review Candidate,True,Research First,False,nan,"Parcel 04025-93-15-00650 at 5790 E 26 ST S in Tulsa has high extraction and data confidence, complete address, and strong property clarity, supporting a rule-based score of 6.1 and a Strong Manual Review Candidate classification. The bid cost of 6416.85 is borderline but potentially workable for a residential improvement property. However, the development verification shows No Clear Match with low confidence, and the ZIP and surrounding value signals are unknown, so the property cannot be treated as a good or low-risk investment at this stage.",Unknown ZIP code; no verified nearby development or value-add project; surrounding value and crime risk are unknown; borderline bid price without confirmed upside.,Exact ZIP code; surrounding property value context; crime and neighborhood risk indicators; condition and occupancy status of the residential improvement; any liens or title complications beyond tax status.,"Manually confirm the precise ZIP and neighborhood context for 5790 E 26 ST S, verify current property condition and occupancy, and pull local sales/rent comps to determine whether the borderline bid cost of 6416.85 is justified without relying on development-driven appreciation.",High
45625-93-21-16710,6.1,Mid Investment,True,Watch,False,nan,"For parcel 45625-93-21-16710 at 3518 S SANDUSKY AV E, the bid cost of 6474.68 is borderline but potentially workable for further review. The development match status is No Clear Match with low verified development signal, so no confirmed upside from nearby projects is assumed. However, the property type is clear (R HS IMP) and address quality is Complete, and overall data/extraction confidence is High, supporting a Mid Investment classification that warrants manual review rather than an automatic pass or buy.",ZIP is unknown; no verified development upside; borderline bid price signal; only medium geocode confidence.,Exact ZIP code; detailed neighborhood value context; crime risk; surrounding property values and condition; interior and exterior property condition; title and lien status beyond tax delinquency.,"Manually confirm the precise location and ZIP, pull local sales and rent comps around 3518 S SANDUSKY AV E, and verify property condition and title status to determine whether the borderline bid cost is justified without any verified development tailwind.",High
23600-93-24-15470,6.1,Strong Manual Review Candidate,True,Research First,False,nan,"The parcel at 8149 E 31 CT S (Parcel ID 23600-93-24-15470) has a bid cost of 6496.28, complete address quality, and strong property clarity, with overall data confidence rated High. Rule-based scoring of 6.1 places it in the Strong Manual Review Candidate range, indicating it merits deeper investigation. However, the development verification shows No Clear Match with low confidence, so no external development upside is confirmed, and the ZIP is unknown, adding some location-specific uncertainty.","ZIP is unknown, limiting precise location and comp analysis; no verified development or area project nearby, so upside from external improvements is unproven; geocode confidence is only Medium, which may slightly affect locational accuracy.",Exact ZIP code; more precise neighborhood and surrounding value context; any verified nearby development or infrastructure projects; detailed property condition and occupancy status.,"Manually confirm the exact ZIP and neighborhood for 8149 E 31 CT S, then pull local sales/assessed values and any available condition or occupancy data to validate whether the 6496.28 bid aligns with realistic resale or rental potential in this specific micro-area.",High
61975-91-12-03150,5.7,Mid Investment,True,Watch,False,nan,"Parcel 61975-91-12-03150 at 908 E FOREST DR N, Sand Springs, OK has a bid cost of 6681.26 and is classified as R IMP with strong property clarity and complete address, yielding a Mid Investment rule-based score of 5.7. Data confidence is High and geocode confidence is Medium, supporting basic reliability of the record. However, development verification shows No Clear Match with low confidence, so no confirmed external upside is present, and the unknown ZIP adds location uncertainty. These factors justify manual review rather than an automatic pass or fail.",Unknown ZIP and only Medium geocode confidence limit precise location and comp analysis; no verified development match or surrounding value signal; crime risk and surrounding value are both Unknown; bid cost of 6681.26 may or may not be justified without clearer neighborhood context.,"Exact ZIP code; clearer neighborhood and surrounding value context; crime risk indicators; any liens, structures, or condition details beyond R IMP classification; confirmation of precise geolocation and local market comparables.","Manually confirm the exact location and ZIP for 908 E FOREST DR N, Sand Springs, OK, then check local market values and neighborhood conditions to see if the 6681.26 bid aligns with typical improved residential parcels in that immediate area.",High
24525-94-07-04110,5.2,Mid Investment,True,Watch,False,nan,"For parcel 24525-94-07-04110 at 1622 S 108 AV E, Tulsa, the bid cost of 6830.15 and a rule-based score of 5.2 place it in the Mid Investment range. Property data quality is relatively strong (R HS IMP, address quality Complete, property clarity Strong) but development match status is No Clear Match with low development confidence, and overall data confidence is Medium with failed geocoding and unknown ZIP, so it warrants manual review rather than a clear buy or pass.","Unknown ZIP; failed geocoding and low geocode confidence; no verified development upside (No Clear Match, low development confidence); surrounding value and crime risk unknown; owner listed as Unknown.",Exact ZIP code; reliable geocode/parcel mapping; surrounding property value context; crime/safety indicators; occupancy/condition details; title and lien status beyond tax auction; any nearby development or zoning changes not yet verified.,"Manually confirm parcel location and ZIP with county GIS or assessor records, then pull nearby sales and assessed values to benchmark the 6830.15 bid, and check zoning, structures/condition, and any liens or code issues before deciding on bidding strategy.",Medium
46000-93-30-11430,5.7,Mid Investment,True,Watch,False,nan,"Parcel 46000-93-30-11430 at 1558 E 41 ST S in Tulsa shows a bid cost of 7025.18, strong property clarity, and complete address data with high extraction/data confidence, but the development match status is No Clear Match with low confidence and ZIP is unknown, resulting in a conservative Mid Investment score of 5.7 that warrants manual review.",Unknown ZIP code; no clear or verified development match; low development confidence; surrounding value and crime risk unknown.,Exact ZIP code; surrounding property value context; crime risk indicators; detailed property characteristics beyond R IMP classification; any confirmed nearby development projects.,"Manually confirm the precise ZIP and neighborhood context for 1558 E 41 ST S, verify current market values and condition for LOT 7 BLK 1, and check for any local development or zoning changes not captured in the current development match data.",High
46525-94-05-05250,5.2,Mid Investment,True,Watch,False,nan,"Parcel 46525-94-05-05250 at 293 S 118 AV E, Tulsa, OK has a bid cost of 7315.38 and is classified as R IMP with strong property clarity and complete address quality. The rule-based system assigns a Mid Investment score of 5.2 with medium data confidence. However, geocoding failed, ZIP is unknown, and development verification shows No Clear Match with low confidence, so potential upside is uncertain and warrants manual review rather than a firm investment stance.",Unknown ZIP; failed or weak geocoding support; no clear or verified development match; surrounding value and crime risk unknown; overall data confidence only Medium.,Exact ZIP code; reliable geocode/parcel mapping; surrounding property value context; crime risk indicators; any confirmed nearby development or infrastructure projects.,"Manually confirm parcel location and ZIP via county records or GIS, then check surrounding sales/assessed values and neighborhood conditions; verify any nearby development or zoning changes before refining bid strategy around the 7315.38 cost.",Medium
22350-93-31-06310,5.7,Mid Investment,True,Watch,False,nan,"The parcel at 1608 E 54 ST S, Tulsa (R IMP, LT 2 BLK 11) has high data confidence, complete address quality, and strong property clarity, supporting a mid investment score of 5.7 at a bid cost of 7464.70. However, the development match is No Clear Match with low confidence and distance not verified, so no development premium is justified. These mixed signals and remaining uncertainties warrant manual review rather than an automatic pass or fail.",Unknown ZIP; no verified development tie-in; only medium geocode confidence; surrounding value and crime risk are unknown.,Exact ZIP code; surrounding property value context; crime risk; detailed property condition; confirmation of any nearby development or neighborhood improvements.,"Manually confirm the precise ZIP and neighborhood context for 1608 E 54 ST S, Tulsa, then check local sales/value indicators and any nearby projects to validate whether the mid-range score and current bid cost of 7464.70 are justified.",High
85240-72-13-61990,5.7,Mid Investment,True,Watch,False,nan,"Parcel 85240-72-13-61990 at 14269 S QUINCE ST E shows a bid cost of 7677.90 and is classified as R IMP with strong property clarity and complete address, but the development match status is No Clear Match and development confidence is Low. Overall data and extraction confidence are High, supporting a Mid Investment score of 5.7 that warrants manual review but not a strong automated buy signal.","Unknown ZIP; no verified development upside (No Clear Match, low development confidence); only medium geocode confidence; surrounding value and crime risk unknown.",Exact ZIP code; surrounding property value context; crime/safety indicators; physical condition of improvements; local market comps; any nearby confirmed development projects.,"Manually confirm the precise location and ZIP, then pull local sales/assessed values and any city or planning documents to assess neighborhood quality and potential upside before bidding above the minimum.",Medium
43800-93-04-19590,5.7,Mid Investment,True,Watch,False,nan,"Parcel 43800-93-04-19590 at 512 S QUEBEC AV E in Tulsa shows a bid cost of 7753.89 and is classified as R IMP with strong property clarity and complete address data, supported by high extraction/data confidence. However, the development verification reports No Clear Match with low confidence, so development is not a positive factor, and the overall rule-based score of 5.7 places it in a Mid Investment range that merits further manual review.",ZIP is unknown; no clear or verified development match; surrounding value and crime risk are unknown; bid cost may or may not be attractive without better market context.,Exact ZIP code; surrounding property value context; crime risk; detailed property condition; lot size and improvements specifics; any liens or title complications beyond the tax issue.,"Manually confirm the full address including ZIP and pull local sales/value comps and neighborhood data for 512 S QUEBEC AV E, then verify property condition and title status to determine whether the 7753.89 bid cost is justified.",High
04375-92-12-00740,4.5,Strong Manual Review Candidate,True,Research First,False,nan,"The parcel at S BOSTON AV E in Tulsa (ID 04375-92-12-00740) has a bid cost of 5807.41 and a rule-based score of 4.5, which classifies it as a Strong Manual Review Candidate. Property clarity is Moderate and address quality is Partial, but geocoding confidence is Low and the ZIP is unknown. Development matching is Unknown with Low confidence and no distance verification, so it does not improve priority. Overall data confidence is Medium, supporting manual review but not a direct investment conclusion.","Unknown ZIP; unusable or partial address and weak geocoding support; development upside not verified and match strength Unknown with Low confidence; surrounding value and crime risk both Unknown; owner listed as Unknown, adding to title and contact uncertainty.",Exact site location (full address and ZIP); reliable geocode coordinates; confirmation of property type and current use beyond generic type C; any verified nearby development or area improvement; surrounding value indicators and crime risk; ownership and title clarity.,"Manually confirm the precise parcel location and boundaries using the legal description (LT 22 BLK 1) in Tulsa County records, obtain the full address and ZIP, and then check county GIS and recent sales or assessments around this parcel to determine actual land use, surrounding values, and whether any credible development or revitalization activity exists nearby.",Medium
10800-93-01-04840,5.2,Mid Investment,True,Watch,False,nan,"Parcel 10800-93-01-04840 at 49 S 85 AV E in Tulsa has a bid cost of 6504.01 and a Final Rule-Based Score of 5.2, placing it in the Mid Investment category. Property/address data quality is relatively strong (Property Type B IMP, address quality Complete, property clarity Strong) but the development match status is No Clear Match with Low development confidence and Low geocode confidence. Overall data confidence is Medium, so the combination of moderate price, unclear development upside, and incomplete location verification justifies manual review rather than a firm investment stance.",Unknown ZIP; failed geocoding and Low geocode confidence; development match rated No Clear Match with Low confidence; surrounding value and crime risk both Unknown.,Exact ZIP code; reliable geocode/coordinates; surrounding property value context; crime risk indicators; any confirmed nearby development or infrastructure projects.,"Manually verify the precise location and ZIP of 49 S 85 AV E, confirm parcel boundaries and improvements for Property Type B IMP with the county, and check local market and planning records for any nearby development or zoning changes.",Medium
45575-93-04-21370,5.7,Mid Investment,True,Watch,False,nan,"Parcel 45575-93-04-21370 at 234 S INDIANAPOLIS AV E in Tulsa shows a bid cost of 6542.71 and a Mid Investment rule-based score of 5.7. The development match status is No Clear Match with Low confidence, so it does not add positive weight. Property/address clarity is Strong and Complete, and overall data/extraction confidence is High, supporting manual review but not a Good Investment classification at this stage.","ZIP is unknown; no verified development upside (No Clear Match, Low confidence); surrounding value and crime risk are unknown; owner name is unknown.","Exact ZIP code; surrounding property value context; crime risk data; more detailed property characteristics (size, condition, improvements); confirmation of any nearby development activity.","Manually confirm full address including ZIP and basic property characteristics via county records, then check surrounding sales/values and crime data to validate whether the 6542.71 bid cost is justified without relying on development upside.",High
99301-93-01-11400,5.7,Mid Investment,True,Watch,False,nan,"Parcel 99301-93-01-11400 at 9201 E ADMIRAL CT N in Tulsa shows a rule-based score of 5.7 with a bid cost of 6555.34, supported by strong property clarity, complete address quality, and high extraction/data confidence. However, the development match status is No Clear Match with low verified development signal, and ZIP is unknown, so the asset is classified as a Mid Investment that warrants manual review rather than a clear good investment.",ZIP unknown; no clear or verified development match; surrounding value signal unknown; crime risk estimate unknown; development upside not verified.,Exact ZIP code; surrounding property value context; crime risk details; more specific land/building characteristics beyond the brief legal description; any confirmed nearby development projects.,"Manually confirm full location details (including ZIP) and local market context for 9201 E ADMIRAL CT N, then check county/city planning or economic development records for any nearby projects that could change the current No Clear Match development status.",High
20300-92-03-06160,5.2,Mid Investment,True,Watch,False,nan,"Parcel 20300-92-03-06160 at 1704 W RECONCILIATION has a bid cost of 6557.34 and is scored as Mid Investment (5.2) based on strong property clarity, complete address, and medium overall data confidence, but the development match status is No Clear Match with low confidence and geocoding support is weak, so it warrants manual review rather than a clear buy or pass.",ZIP unknown; geocode status failed with low confidence; development match is No Clear Match with low confidence; surrounding value and crime risk are unknown; owner name and broader market context not verified.,Exact ZIP code; reliable geocoded location; surrounding property values; crime and neighborhood risk; condition of improvements; title status and any additional liens; confirmation of owner and occupancy status.,"Manually locate the parcel using county GIS or deed records to confirm the exact site and ZIP, then pull nearby sales/assessed values and any code or lien history to determine whether the 6557.34 bid cost is supported by local market and property condition.",Medium
17925-92-04-03930,5.7,Mid Investment,True,Watch,False,nan,"Parcel 17925-92-04-03930 at 328 S 46 AV W in Tulsa has a bid cost of 6595.34 and is classified as R IMP with strong property clarity and complete address data, while extraction/data confidence is High. However, the development match status is No Clear Match with low confidence, and ZIP is unknown, so no verified development upside is included. These factors together support a Mid Investment score of 5.7 and justify manual review rather than an automatic buy or pass.",ZIP unknown; no clear or verified development match; development confidence low; geocode confidence only Medium.,"Exact ZIP code; surrounding value context; crime risk details; more specific property characteristics (lot size, structure condition, year built).","Manually confirm the full mailing/ZIP information and basic property characteristics for 328 S 46 AV W, then check local sales and neighborhood context to validate whether the 6595.34 bid aligns with area values in the absence of verified development upside.",High
78540-84-14-02370,5.7,Mid Investment,True,Watch,False,nan,"The property at 514 W QUINCY ST S (parcel 78540-84-14-02370) has a relatively low bid cost of 6614.67, complete address data (except ZIP), strong property clarity, and high overall data confidence, which supports a Mid Investment classification and warrants manual review. However, the development verification shows No Clear Match with low confidence and no distance-based confirmation, so development is not a positive factor. The rule-based system assigns a 5.7 score and Mid Investment category, reflecting potential but notable uncertainty.","ZIP unknown; no verified development match or distance-based upside; surrounding value and crime risk are unknown; owner listed as Unknown, which may complicate title or notification history.",Exact ZIP code; any verified nearby development or improvement plans; surrounding property value context; crime risk indicators; more detailed property characteristics beyond R IMP classification.,"Manually confirm the full mailing/ZIP for 514 W QUINCY ST S in Broken Arrow, then pull local assessor and recorder data for parcel 78540-84-14-02370 to verify improvements, prior sale or lien history, and neighborhood value context before deciding on a bid strategy at approximately 6614.67.",High
12425-92-04-02590,5.2,Mid Investment,True,Watch,False,nan,"Parcel 12425-92-04-02590 at 137 N 44 AV W in Tulsa has a bid cost of 6690.66 and is classified as R IMP with strong property clarity and complete address but unknown ZIP. Development match status is No Clear Match with low confidence, and overall data confidence is Medium based on high extraction confidence but failed geocoding, leading to a conservative Mid Investment score of 5.2 and a need for manual review.",Unknown ZIP; failed geocoding and low geocode confidence; no clear or verified development match; surrounding value and crime risk unknown.,Exact ZIP code; reliable geocode/coordinates; surrounding property value context; crime risk indicators; any confirmed nearby development or redevelopment plans.,"Manually confirm the full mailing address and ZIP, obtain a precise map location via county GIS, and review surrounding sales/values and neighborhood conditions to validate whether the 6690.66 bid cost is justified without relying on development upside.",Medium
08150-94-08-00330,5.7,Mid Investment,True,Watch,False,nan,"Parcel 08150-94-08-00330 at 11524 E 15 ST S in Tulsa has a bid cost of 6800.65 and is classified as R IMP with strong property clarity and complete address. The rule-based system assigns a 5.7 Mid Investment score, supported by high overall data confidence and medium geocode confidence. However, the development match is 'No Clear Match' with low confidence, and distance and surrounding value signals are unknown, so there is no confirmed development-driven upside. These factors justify manual review but not a strong investment classification.",ZIP unknown; no clear or verified development match; surrounding value signal unknown; crime risk estimate unknown.,Exact ZIP code; surrounding property value context; crime risk details; any verified nearby development or infrastructure projects; physical condition and occupancy status of the residential improvement.,"Manually confirm the full mailing/ZIP details and pull local assessor and sales data for 11524 E 15 ST S to evaluate surrounding values and property condition, then reassess whether the 6800.65 bid cost is justified without relying on development upside.",High
12210-94-16-41680,5.7,Mid Investment,True,Watch,False,nan,"Parcel 12210-94-16-41680 at 13322 E 28 ST S has a bid cost of 6862.64 and is scored as Mid Investment based on strong property clarity, complete address, and high extraction/data confidence, but the development match status is No Clear Match with low confidence and the ZIP is unknown, limiting verified upside.",ZIP unknown; no clear or verified development match; only medium geocode confidence; surrounding value and crime risk are unknown.,Exact ZIP code; surrounding property value context; crime risk details; physical condition of improvements; any liens or title complications beyond tax status.,"Manually confirm full address and ZIP, pull local sales/value comps for similar R IMP properties near 13322 E 28 ST S, and verify any nearby development or zoning changes that could improve upside.",High
45350-94-06-08780,5.7,Mid Investment,True,Watch,False,nan,"Parcel 45350-94-06-08780 at 10623 E 4 ST S in Tulsa shows a bid cost of 6949.58 and is classified as R IMP with strong property clarity and complete address, but the development match status is No Clear Match and the development confidence is Low, while overall data and extraction confidence are High, resulting in a conservative mid-range score of 5.7 that warrants manual review.","ZIP is unknown; no clear or verified development match; surrounding value and crime risk are unknown; geocode confidence only Medium, which may affect precise location and comparables.",Exact ZIP code; surrounding property value context; crime risk data; detailed condition of the residential improvement; confirmation of precise neighborhood characteristics.,"Manually confirm the exact ZIP and neighborhood context for 10623 E 4 ST S, verify current property condition and occupancy status, and obtain local sales/value benchmarks to determine whether the 6949.58 bid cost is attractive relative to risks.",Medium
80610-84-11-13910,5.7,Mid Investment,True,Watch,False,nan,"Parcel 80610-84-11-13910 at 806 N CEDAR AV W has a bid cost of 6953.43 and is tagged as R HS IMP with strong property clarity and complete address but unknown ZIP. The development match status is No Clear Match with Low confidence, so it does not add upside. Overall data and extraction confidence are High, supporting a Mid Investment score of 5.7 and a recommendation for manual review rather than an automatic pass or buy.",ZIP is unknown; no verified development match or distance-based upside; development confidence is Low; surrounding value and crime risk are Unknown.,Exact ZIP code; surrounding property value context; crime risk indicators; any confirmed nearby development or redevelopment plans.,"Manually confirm full address including ZIP and neighborhood context, then check local sales/rent comps and any municipal or planning documents for nearby projects that could change the development match from No Clear Match.",High
36540-94-02-16310,5.7,Mid Investment,True,Watch,False,nan,"Parcel 36540-94-02-16310 at 16312 E 4 PL S, Tulsa, OK shows a bid cost of 6968.63 and is classified as R IMP with strong property clarity and complete address data, while the development match status is No Clear Match and the overall data/extraction confidence is High. These factors produce a Mid Investment score of 5.7 and justify manual review despite unverified development upside.","ZIP is unknown; development upside is not verified (No Clear Match, low development confidence); geocode confidence is only Medium, which may affect precise location and comps.",Exact ZIP code; surrounding value and comps; crime risk; more precise location context beyond Medium geocode confidence.,"Manually confirm the exact ZIP and neighborhood context for 16312 E 4 PL S, verify current market values for similar R IMP properties nearby, and check for any local developments or zoning factors not captured in the current No Clear Match development status.",High
57490-90-30-41030,5.2,Mid Investment,True,Watch,False,nan,"The parcel at 5009 S ROBERT E LEE TE (Parcel ID 57490-90-30-41030) has a bid cost of 6993.39, complete address quality, and strong property clarity, yielding a rule-based score of 5.2 and a Mid Investment category. However, development match is 'No Clear Match' with low confidence, geocoding failed, and overall data confidence is only Medium, so the asset warrants manual review rather than a clear buy or pass.",Unknown ZIP; failed geocoding and low geocode confidence; no verified nearby development or upside; surrounding value and crime risk are unknown; owner name listed as Unknown.,Exact ZIP code; reliable geocode/location confirmation; surrounding property value context; crime risk; clearer ownership details; any verified nearby development or infrastructure projects.,"Manually confirm the precise location and ZIP of 5009 S ROBERT E LEE TE via county records or mapping tools, then pull comparable sales and neighborhood data to assess surrounding values and risk before bidding.",Medium
12145-94-09-44920,5.2,Mid Investment,True,Watch,False,nan,"Parcel 12145-94-09-44920 at 1733 S 141 AV E in Tulsa has a bid cost of 7033.29 and is classified as R IMP with strong property clarity and complete address, but ZIP is unknown and geocoding confidence is low. Development match status is No Clear Match with low development confidence, so no development-driven upside is verified. Overall data confidence is Medium, leading to a Mid Investment score of 5.2 and a recommendation for manual review rather than an automatic buy or pass.",ZIP unknown; geocode status failed with low confidence; no clear or verified development match; surrounding value and crime risk unknown; owner name unknown.,Exact ZIP code; reliable geocode/parcel mapping; surrounding property value context; crime risk; detailed property condition; ownership and title status beyond tax auction data.,"Manually confirm parcel location and ZIP via county GIS or assessor records, then pull nearby sales and rental comps and check for any local plans or developments not captured in the current development match data.",Medium
14175-03-33-03800,5.7,Mid Investment,True,Watch,False,nan,"The property at 131 N MARION AV E, Tulsa (parcel_id 14175-03-33-03800) has high data confidence, complete address quality, and strong property clarity, supporting a Mid Investment classification with a rule-based score of 5.7. The bid cost of 7064.62 is modest, which may offer potential value, but the development verification shows No Clear Match and low confidence, so development is not a positive factor. Unknown ZIP and only medium geocode confidence add location uncertainty, warranting manual review rather than a clear go/no-go decision.",Unknown ZIP and only medium geocode confidence create uncertainty about exact neighborhood and surrounding values; no clear or verified development match removes potential upside; crime risk and surrounding value signals are unknown; owner name listed as Unknown may indicate additional title or research complexity.,Exact ZIP code; more precise neighborhood and surrounding value data; crime risk context; any verified nearby development or infrastructure projects; property condition and occupancy status; title status and any liens beyond the tax issue.,"Manually confirm the exact location and ZIP via county GIS or mapping tools, then pull neighborhood sales and rent comps, check county records for title and lien status, and investigate any local development or zoning changes around 131 N MARION AV E to validate whether the modest bid cost aligns with area values.",High
16375-93-03-05080,5.7,Mid Investment,True,Watch,False,nan,"Subject is R IMP at 5939 E 7 ST S, Tulsa, with bid cost 7071.29 and high overall data confidence. Address quality is Complete and property clarity is Strong, supporting a Mid Investment classification. However, development verification shows No Clear Match with low confidence, and surrounding value and crime risk are Unknown, so the property warrants manual review rather than automatic elevation.",ZIP unknown; no verified development match; surrounding value signal Unknown; crime risk estimate Unknown.,Exact ZIP code; surrounding property value context; crime risk context; any confirmed nearby development or improvement projects.,"Manually confirm the precise ZIP and neighborhood context for 5939 E 7 ST S, Tulsa, then review local sales/assessed values and any known nearby projects to validate whether the 7071.29 bid cost is justified relative to area risk and upside.",High
30800-93-07-13130,5.7,Mid Investment,True,Watch,False,nan,"Parcel 30800-93-07-13130 at 1716 S ST LOUIS AV E in Tulsa shows a bid cost of 7119.92 and a rule-based score of 5.7 (Mid Investment). Development match status is No Clear Match with low verified development signal, so no positive adjustment for development. Property data and extraction confidence are High with complete address and strong property clarity, but ZIP is unknown, keeping this at a mid-priority manual review level.",ZIP unknown; no clear or verified development match; development upside not verified; only medium geocode confidence.,Exact ZIP code; more precise neighborhood and surrounding value data; crime risk and comparable property values.,"Manually confirm ZIP and neighborhood context, then check recent sales, rents, and local conditions around 1716 S ST LOUIS AV E to validate whether the 7119.92 bid aligns with area values and risk.",High
